Row_1,BoardsBeforeCutBill,BoardsAfterCutBill,BoardsInCutBill,MandatoryCuts,CutsMadebyCutBill,CutsPerBoard,Yield,MeanNestingRate,MaxNestingRate,TimesAbove60,LaneFlushes
"[10.75,24] [26,28] [30,32] [34,36] [38,40] [44,46] [48,60]",223035,217226,119946,248774,48640,2.97414,0.904853144,0.030667658,0.166154428,0,0
"[10.75,24] [24,26] [26,28] [30,32] [34,36] [38,40] [44,46] [48,60]",223035,209362,127810,248774,40776,2.8955,0.905954782,0.031714953,0.127431511,0,0
"[10.75,24] [28,30] [30,32] [34,36] [38,40] [44,46] [48,60]",223035,217420,119752,248774,48834,2.97608,0.904825967,0.031589602,0.127505366,0,0
"[10.75,24] [24,26] [28,30] [30,32] [34,36] [38,40] [44,46] [48,60]",223035,209556,127616,248774,40970,2.89744,0.905927605,0.031458795,0.148406759,0,0
"[10.75,24] [26,28] [28,30] [30,32] [34,36] [38,40] [44,46] [48,60]",223035,209667,127505,248774,41081,2.89855,0.905912056,0.032207443,0.137448566,0,0
"[10.75,24] [24,26] [26,28] [28,30] [30,32] [34,36] [38,40] [44,46] [48,60]",223035,201803,135369,248774,33217,2.81991,0.907013694,0.033549797,0.161457169,0,0
"[10.75,24] [32,34] [34,36] [38,40] [44,46] [48,60]",223035,225245,111927,248774,56659,3.05433,0.903729793,0.027258077,0.112247011,0,0
"[10.75,24] [24,26] [32,34] [34,36] [38,40] [44,46] [48,60]",223035,217381,119791,248774,48795,2.97569,0.904831431,0.027838889,0.131309562,0,0
"[10.75,24] [26,28] [32,34] [34,36] [38,40] [44,46] [48,60]",223035,217492,119680,248774,48906,2.9768,0.904815881,0.0301231,0.118161988,0,0
"[10.75,24] [24,26] [26,28] [32,34] [34,36] [38,40] [44,46] [48,60]",223035,209628,127544,248774,41042,2.89816,0.905917519,0.032978188,0.148735416,0,0
"[10.75,24] [28,30] [32,34] [34,36] [38,40] [44,46] [48,60]",223035,217686,119486,248774,49100,2.97874,0.904788704,0.031965428,0.128262439,0,0
"[10.75,24] [24,26] [28,30] [32,34] [34,36] [38,40] [44,46] [48,60]",223035,209822,127350,248774,41236,2.9001,0.905890342,0.031518015,0.157705522,0,0
"[10.75,24] [26,28] [28,30] [32,34] [34,36] [38,40] [44,46] [48,60]",223035,209933,127239,248774,41347,2.90121,0.905874793,0.031881745,0.130704503,0,0
"[10.75,24] [24,26] [26,28] [28,30] [32,34] [34,36] [38,40] [44,46] [48,60]",223035,202069,135103,248774,33483,2.82257,0.906976431,0.033347289,0.137699853,0,0
"[10.75,24] [30,32] [32,34] [34,36] [38,40] [44,46] [48,60]",223035,217749,119423,248774,49163,2.97937,0.904779879,0.038104624,0.163783505,0,0
"[10.75,24] [24,26] [30,32] [32,34] [34,36] [38,40] [44,46] [48,60]",223035,209885,127287,248774,41299,2.90073,0.905881517,0.035359511,0.148242193,0,0
"[10.75,24] [26,28] [30,32] [32,34] [34,36] [38,40] [44,46] [48,60]",223035,209996,127176,248774,41410,2.90184,0.905865967,0.034908009,0.158751714,0,0
"[10.75,24] [24,26] [26,28] [30,32] [32,34] [34,36] [38,40] [44,46] [48,60]",223035,202132,135040,248774,33546,2.8232,0.906967605,0.034844924,0.147856394,0,0
"[10.75,24] [28,30] [30,32] [32,34] [34,36] [38,40] [44,46] [48,60]",223035,210190,126982,248774,41604,2.90378,0.905838791,0.037987173,0.167093728,0,0
"[10.75,24] [24,26] [28,30] [30,32] [32,34] [34,36] [38,40] [44,46] [48,60]",223035,202326,134846,248774,33740,2.82514,0.906940428,0.036196962,0.144561339,0,0
"[10.75,24] [26,28] [28,30] [30,32] [32,34] [34,36] [38,40] [44,46] [48,60]",223035,202437,134735,248774,33851,2.82625,0.906924879,0.037292464,0.143225934,0,0
"[10.75,24] [24,26] [26,28] [28,30] [30,32] [32,34] [34,36] [38,40] [44,46] [48,60]",223035,194573,142599,248774,25987,2.74761,0.908026517,0.037511223,0.141527161,0,0
"[10.75,24] [36,38] [38,40] [44,46] [48,60]",223035,232632,104540,248774,64046,3.1282,0.902694976,0.025126857,0.119105262,0,0
"[10.75,24] [24,26] [36,38] [38,40] [44,46] [48,60]",223035,224768,112404,248774,56182,3.04956,0.903796614,0.027112804,0.121880517,0,0
"[10.75,24] [26,28] [36,38] [38,40] [44,46] [48,60]",223035,224879,112293,248774,56293,3.05067,0.903781064,0.033023693,0.131573198,0,0
"[10.75,24] [24,26] [26,28] [36,38] [38,40] [44,46] [48,60]",223035,217015,120157,248774,48429,2.97203,0.904882702,0.044454361,0.215266833,0,0
"[10.75,24] [28,30] [36,38] [38,40] [44,46] [48,60]",223035,225073,112099,248774,56487,3.05261,0.903753888,0.026989131,0.128545834,0,0
"[10.75,24] [24,26] [28,30] [36,38] [38,40] [44,46] [48,60]",223035,217209,119963,248774,48623,2.97397,0.904855525,0.029483865,0.125553594,0,0
"[10.75,24] [26,28] [28,30] [36,38] [38,40] [44,46] [48,60]",223035,217320,119852,248774,48734,2.97508,0.904839976,0.028974995,0.133596219,0,0
"[10.75,24] [24,26] [26,28] [28,30] [36,38] [38,40] [44,46] [48,60]",223035,209456,127716,248774,40870,2.89644,0.905941614,0.032702381,0.151287594,0,0
"[10.75,24] [30,32] [36,38] [38,40] [44,46] [48,60]",223035,225136,112036,248774,56550,3.05324,0.903745062,0.032883495,0.151958339,0,0
"[10.75,24] [24,26] [30,32] [36,38] [38,40] [44,46] [48,60]",223035,217272,119900,248774,48686,2.9746,0.9048467,0.030757035,0.141076603,0,0
"[10.75,24] [26,28] [30,32] [36,38] [38,40] [44,46] [48,60]",223035,217383,119789,248774,48797,2.97571,0.90483115,0.031094733,0.125619484,0,0
"[10.75,24] [24,26] [26,28] [30,32] [36,38] [38,40] [44,46] [48,60]",223035,209519,127653,248774,40933,2.89707,0.905932788,0.031492445,0.142437536,0,0
"[10.75,24] [28,30] [30,32] [36,38] [38,40] [44,46] [48,60]",223035,217577,119595,248774,48991,2.97765,0.904803974,0.031840825,0.154822394,0,0
"[10.75,24] [24,26] [28,30] [30,32] [36,38] [38,40] [44,46] [48,60]",223035,209713,127459,248774,41127,2.89901,0.905905612,0.031702773,0.125544049,0,0
"[10.75,24] [26,28] [28,30] [30,32] [36,38] [38,40] [44,46] [48,60]",223035,209824,127348,248774,41238,2.90012,0.905890062,0.03251009,0.138555843,0,0
"[10.75,24] [24,26] [26,28] [28,30] [30,32] [36,38] [38,40] [44,46] [48,60]",223035,201960,135212,248774,33374,2.82148,0.9069917,0.034068411,0.149191197,0,0
"[10.75,24] [32,34] [36,38] [38,40] [44,46] [48,60]",223035,225402,111770,248774,56816,3.0559,0.903707799,0.026881771,0.119748336,0,0
"[10.75,24] [24,26] [32,34] [36,38] [38,40] [44,46] [48,60]",223035,217538,119634,248774,48952,2.97726,0.904809437,0.027244684,0.119670125,0,0
"[10.75,24] [26,28] [32,34] [36,38] [38,40] [44,46] [48,60]",223035,217649,119523,248774,49063,2.97837,0.904793888,0.029138205,0.13264805,0,0
"[10.75,24] [24,26] [26,28] [32,34] [36,38] [38,40] [44,46] [48,60]",223035,209785,127387,248774,41199,2.89973,0.905895525,0.031644303,0.127015258,0,0
"[10.75,24] [28,30] [32,34] [36,38] [38,40] [44,46] [48,60]",223035,217843,119329,248774,49257,2.98031,0.904766711,0.031479504,0.148643741,0,0
"[10.75,24] [24,26] [28,30] [32,34] [36,38] [38,40] [44,46] [48,60]",223035,209979,127193,248774,41393,2.90167,0.905868349,0.031440792,0.137964096,0,0
"[10.75,24] [26,28] [28,30] [32,34] [36,38] [38,40] [44,46] [48,60]",223035,210090,127082,248774,41504,2.90278,0.905852799,0.03206588,0.130643633,0,0
"[10.75,24] [24,26] [26,28] [28,30] [32,34] [36,38] [38,40] [44,46] [48,60]",223035,202226,134946,248774,33640,2.82414,0.906954437,0.03336201,0.140855797,0,0
"[10.75,24] [30,32] [32,34] [36,38] [38,40] [44,46] [48,60]",223035,217906,119266,248774,49320,2.98094,0.904757885,0.038620612,0.188761412,0,0
"[10.75,24] [24,26] [30,32] [32,34] [36,38] [38,40] [44,46] [48,60]",223035,210042,127130,248774,41456,2.9023,0.905859523,0.034214629,0.145058395,0,0
"[10.75,24] [26,28] [30,32] [32,34] [36,38] [38,40] [44,46] [48,60]",223035,210153,127019,248774,41567,2.90341,0.905843974,0.033608432,0.138968256,0,0
"[10.75,24] [24,26] [26,28] [30,32] [32,34] [36,38] [38,40] [44,46] [48,60]",223035,202289,134883,248774,33703,2.82477,0.906945612,0.033581707,0.143604729,0,0
"[10.75,24] [28,30] [30,32] [32,34] [36,38] [38,40] [44,46] [48,60]",223035,210347,126825,248774,41761,2.90535,0.905816797,0.036409475,0.147162465,0,0
"[10.75,24] [24,26] [28,30] [30,32] [32,34] [36,38] [38,40] [44,46] [48,60]",223035,202483,134689,248774,33897,2.82671,0.906918435,0.035738629,0.14269167,0,0
"[10.75,24] [26,28] [28,30] [30,32] [32,34] [36,38] [38,40] [44,46] [48,60]",223035,202594,134578,248774,34008,2.82782,0.906902885,0.036236651,0.132855777,0,0
"[10.75,24] [24,26] [26,28] [28,30] [30,32] [32,34] [36,38] [38,40] [44,46] [48,60]",223035,194730,142442,248774,26144,2.74918,0.908004523,0.037415527,0.173401971,0,0
"[10.75,24] [34,36] [36,38] [38,40] [44,46] [48,60]",223035,225683,111489,248774,57097,3.05871,0.903668435,0.025718975,0.118233831,0,0
"[10.75,24] [24,26] [34,36] [36,38] [38,40] [44,46] [48,60]",223035,217819,119353,248774,49233,2.98007,0.904770073,0.026990731,0.121024479,0,0
"[10.75,24] [26,28] [34,36] [36,38] [38,40] [44,46] [48,60]",223035,217930,119242,248774,49344,2.98118,0.904754523,0.03309224,0.14485496,0,0
"[10.75,24] [24,26] [26,28] [34,36] [36,38] [38,40] [44,46] [48,60]",223035,210066,127106,248774,41480,2.90254,0.905856161,0.039312931,0.153094719,0,0
"[10.75,24] [28,30] [34,36] [36,38] [38,40] [44,46] [48,60]",223035,218124,119048,248774,49538,2.98312,0.904727347,0.029050147,0.131921662,0,0
"[10.75,24] [24,26] [28,30] [34,36] [36,38] [38,40] [44,46] [48,60]",223035,210260,126912,248774,41674,2.90448,0.905828985,0.030364789,0.16576054,0,0
"[10.75,24] [26,28] [28,30] [34,36] [36,38] [38,40] [44,46] [48,60]",223035,210371,126801,248774,41785,2.90559,0.905813435,0.031435191,0.171431167,0,0
"[10.75,24] [24,26] [26,28] [28,30] [34,36] [36,38] [38,40] [44,46] [48,60]",223035,202507,134665,248774,33921,2.82695,0.906915073,0.033690097,0.148376545,0,0
"[10.75,24] [30,32] [34,36] [36,38] [38,40] [44,46] [48,60]",223035,218187,118985,248774,49601,2.98375,0.904718521,0.041712649,0.175542695,0,0
"[10.75,24] [24,26] [30,32] [34,36] [36,38] [38,40] [44,46] [48,60]",223035,210323,126849,248774,41737,2.90511,0.905820159,0.035446643,0.156727511,0,0
"[10.75,24] [26,28] [30,32] [34,36] [36,38] [38,40] [44,46] [48,60]",223035,210434,126738,248774,41848,2.90622,0.90580461,0.035490732,0.187712146,0,0
"[10.75,24] [24,26] [26,28] [30,32] [34,36] [36,38] [38,40] [44,46] [48,60]",223035,202570,134602,248774,33984,2.82758,0.906906247,0.035134177,0.134057373,0,0
"[10.75,24] [28,30] [30,32] [34,36] [36,38] [38,40] [44,46] [48,60]",223035,210628,126544,248774,42042,2.90816,0.905777433,0.037640899,0.191283012,0,0
"[10.75,24] [24,26] [28,30] [30,32] [34,36] [36,38] [38,40] [44,46] [48,60]",223035,202764,134408,248774,34178,2.82952,0.906879071,0.036621075,0.154246292,0,0
"[10.75,24] [26,28] [28,30] [30,32] [34,36] [36,38] [38,40] [44,46] [48,60]",223035,202875,134297,248774,34289,2.83063,0.906863521,0.037856852,0.15080393,0,0
"[10.75,24] [24,26] [26,28] [28,30] [30,32] [34,36] [36,38] [38,40] [44,46] [48,60]",223035,195011,142161,248774,26425,2.75199,0.907965159,0.038393595,0.1500257,0,0
"[10.75,24] [32,34] [34,36] [36,38] [38,40] [44,46] [48,60]",223035,218453,118719,248774,49867,2.98641,0.904681258,0.03078975,0.13280884,0,0
"[10.75,24] [24,26] [32,34] [34,36] [36,38] [38,40] [44,46] [48,60]",223035,210589,126583,248774,42003,2.90777,0.905782896,0.030660363,0.145558771,0,0
"[10.75,24] [26,28] [32,34] [34,36] [36,38] [38,40] [44,46] [48,60]",223035,210700,126472,248774,42114,2.90888,0.905767347,0.033138146,0.140414631,0,0
"[10.75,24] [24,26] [26,28] [32,34] [34,36] [36,38] [38,40] [44,46] [48,60]",223035,202836,134336,248774,34250,2.83024,0.906868985,0.034937145,0.168738612,0,0
"[10.75,24] [28,30] [32,34] [34,36] [36,38] [38,40] [44,46] [48,60]",223035,210894,126278,248774,42308,2.91082,0.90574017,0.041819657,0.177508255,0,0
"[10.75,24] [24,26] [28,30] [32,34] [34,36] [36,38] [38,40] [44,46] [48,60]",223035,203030,134142,248774,34444,2.83218,0.906841808,0.037526692,0.170581528,0,0
"[10.75,24] [26,28] [28,30] [32,34] [34,36] [36,38] [38,40] [44,46] [48,60]",223035,203141,134031,248774,34555,2.83329,0.906826258,0.038915141,0.164191202,0,0
"[10.75,24] [24,26] [26,28] [28,30] [32,34] [34,36] [36,38] [38,40] [44,46] [48,60]",223035,195277,141895,248774,26691,2.75465,0.907927896,0.038686485,0.172399091,0,0
"[10.75,24] [30,32] [32,34] [34,36] [36,38] [38,40] [44,46] [48,60]",223035,210957,126215,248774,42371,2.91145,0.905731344,0.07856719,0.281674461,0,0
"[10.75,24] [24,26] [30,32] [32,34] [34,36] [36,38] [38,40] [44,46] [48,60]",223035,203093,134079,248774,34507,2.83281,0.906832982,0.047737205,0.170826569,0,0
"[10.75,24] [26,28] [30,32] [32,34] [34,36] [36,38] [38,40] [44,46] [48,60]",223035,203204,133968,248774,34618,2.83392,0.906817433,0.045903352,0.179404635,0,0
"[10.75,24] [24,26] [26,28] [30,32] [32,34] [34,36] [36,38] [38,40] [44,46] [48,60]",223035,195340,141832,248774,26754,2.75528,0.907919071,0.043170733,0.159452365,0,0
"[10.75,24] [28,30] [30,32] [32,34] [34,36] [36,38] [38,40] [44,46] [48,60]",223035,203398,133774,248774,34812,2.83586,0.906790256,0.062767591,0.281808919,0,0
"[10.75,24] [24,26] [28,30] [30,32] [32,34] [34,36] [36,38] [38,40] [44,46] [48,60]",223035,195534,141638,248774,26948,2.75722,0.907891894,0.05065077,0.228076034,0,0
"[10.75,24] [26,28] [28,30] [30,32] [32,34] [34,36] [36,38] [38,40] [44,46] [48,60]",223035,195645,141527,248774,27059,2.75833,0.907876344,0.053151762,0.208503627,0,0
"[10.75,24] [24,26] [26,28] [28,30] [30,32] [32,34] [34,36] [36,38] [38,40] [44,46] [48,60]",223035,187781,149391,248774,19195,2.67969,0.908977982,0.050150994,0.179550812,0,0
"[10.75,24] [40,42] [44,46] [48,60]",223035,239559,97613,248774,70973,3.19747,0.901724599,0.025635663,0.142860728,0,0
"[10.75,24] [24,26] [40,42] [44,46] [48,60]",223035,231695,105477,248774,63109,3.11883,0.902826237,0.026688811,0.148695904,0,0
"[10.75,24] [26,28] [40,42] [44,46] [48,60]",223035,231806,105366,248774,63220,3.11994,0.902810687,0.027638526,0.159920377,0,0
"[10.75,24] [24,26] [26,28] [40,42] [44,46] [48,60]",223035,223942,113230,248774,55356,3.0413,0.903912325,0.035522857,0.183018476,0,0
"[10.75,24] [28,30] [40,42] [44,46] [48,60]",223035,232000,105172,248774,63414,3.12188,0.90278351,0.025889946,0.123612604,0,0
"[10.75,24] [24,26] [28,30] [40,42] [44,46] [48,60]",223035,224136,113036,248774,55550,3.04324,0.903885148,0.027805691,0.134463519,0,0
"[10.75,24] [26,28] [28,30] [40,42] [44,46] [48,60]",223035,224247,112925,248774,55661,3.04435,0.903869599,0.02771318,0.145728163,0,0
"[10.75,24] [24,26] [26,28] [28,30] [40,42] [44,46] [48,60]",223035,216383,120789,248774,47797,2.96571,0.904971237,0.03114403,0.135608454,0,0
"[10.75,24] [30,32] [40,42] [44,46] [48,60]",223035,232063,105109,248774,63477,3.12251,0.902774685,0.027945269,0.122408559,0,0
"[10.75,24] [24,26] [30,32] [40,42] [44,46] [48,60]",223035,224199,112973,248774,55613,3.04387,0.903876323,0.027643386,0.125181179,0,0
"[10.75,24] [26,28] [30,32] [40,42] [44,46] [48,60]",223035,224310,112862,248774,55724,3.04498,0.903860773,0.027837212,0.136803222,0,0
"[10.75,24] [24,26] [26,28] [30,32] [40,42] [44,46] [48,60]",223035,216446,120726,248774,47860,2.96634,0.904962411,0.029392473,0.118754884,0,0
"[10.75,24] [28,30] [30,32] [40,42] [44,46] [48,60]",223035,224504,112668,248774,55918,3.04692,0.903833597,0.028537182,0.159299774,0,0
"[10.75,24] [24,26] [28,30] [30,32] [40,42] [44,46] [48,60]",223035,216640,120532,248774,48054,2.96828,0.904935235,0.029724124,0.12327852,0,0
"[10.75,24] [26,28] [28,30] [30,32] [40,42] [44,46] [48,60]",223035,216751,120421,248774,48165,2.96939,0.904919685,0.029483141,0.1273674,0,0
"[10.75,24] [24,26] [26,28] [28,30] [30,32] [40,42] [44,46] [48,60]",223035,208887,128285,248774,40301,2.89075,0.906021323,0.03203249,0.143680646,0,0
"[10.75,24] [32,34] [40,42] [44,46] [48,60]",223035,232329,104843,248774,63743,3.12517,0.902737422,0.025763873,0.117630065,0,0
"[10.75,24] [24,26] [32,34] [40,42] [44,46] [48,60]",223035,224465,112707,248774,55879,3.04653,0.90383906,0.026290388,0.116014198,0,0
"[10.75,24] [26,28] [32,34] [40,42] [44,46] [48,60]",223035,224576,112596,248774,55990,3.04764,0.90382351,0.026842856,0.110468091,0,0
"[10.75,24] [24,26] [26,28] [32,34] [40,42] [44,46] [48,60]",223035,216712,120460,248774,48126,2.969,0.904925148,0.029723491,0.137127293,0,0
"[10.75,24] [28,30] [32,34] [40,42] [44,46] [48,60]",223035,224770,112402,248774,56184,3.04958,0.903796334,0.028227653,0.117829078,0,0
"[10.75,24] [24,26] [28,30] [32,34] [40,42] [44,46] [48,60]",223035,216906,120266,248774,48320,2.97094,0.904897972,0.029256582,0.13048495,0,0
"[10.75,24] [26,28] [28,30] [32,34] [40,42] [44,46] [48,60]",223035,217017,120155,248774,48431,2.97205,0.904882422,0.029367294,0.118738449,0,0
"[10.75,24] [24,26] [26,28] [28,30] [32,34] [40,42] [44,46] [48,60]",223035,209153,128019,248774,40567,2.89341,0.90598406,0.031628834,0.154863817,0,0
"[10.75,24] [30,32] [32,34] [40,42] [44,46] [48,60]",223035,224833,112339,248774,56247,3.05021,0.903787508,0.030192935,0.125274763,0,0
"[10.75,24] [24,26] [30,32] [32,34] [40,42] [44,46] [48,60]",223035,216969,120203,248774,48383,2.97157,0.904889146,0.029296165,0.12372093,0,0
"[10.75,24] [26,28] [30,32] [32,34] [40,42] [44,46] [48,60]",223035,217080,120092,248774,48494,2.97268,0.904873597,0.028865331,0.120248441,0,0
"[10.75,24] [24,26] [26,28] [30,32] [32,34] [40,42] [44,46] [48,60]",223035,209216,127956,248774,40630,2.89404,0.905975235,0.030169669,0.137854137,0,0
"[10.75,24] [28,30] [30,32] [32,34] [40,42] [44,46] [48,60]",223035,217274,119898,248774,48688,2.97462,0.90484642,0.03059787,0.120618791,0,0
"[10.75,24] [24,26] [28,30] [30,32] [32,34] [40,42] [44,46] [48,60]",223035,209410,127762,248774,40824,2.89598,0.905948058,0.031033653,0.124848011,0,0
"[10.75,24] [26,28] [28,30] [30,32] [32,34] [40,42] [44,46] [48,60]",223035,209521,127651,248774,40935,2.89709,0.905932508,0.031095884,0.123608659,0,0
"[10.75,24] [24,26] [26,28] [28,30] [30,32] [32,34] [40,42] [44,46] [48,60]",223035,201657,135515,248774,33071,2.81845,0.907034146,0.032905751,0.13356837,0,0
"[10.75,24] [34,36] [40,42] [44,46] [48,60]",223035,232610,104562,248774,64024,3.12798,0.902698058,0.024600956,0.125192186,0,0
"[10.75,24] [24,26] [34,36] [40,42] [44,46] [48,60]",223035,224746,112426,248774,56160,3.04934,0.903799696,0.026027352,0.116591674,0,0
"[10.75,24] [26,28] [34,36] [40,42] [44,46] [48,60]",223035,224857,112315,248774,56271,3.05045,0.903784146,0.033451392,0.148950706,0,0
"[10.75,24] [24,26] [26,28] [34,36] [40,42] [44,46] [48,60]",223035,216993,120179,248774,48407,2.97181,0.904885784,0.043560892,0.171175698,0,0
"[10.75,24] [28,30] [34,36] [40,42] [44,46] [48,60]",223035,225051,112121,248774,56465,3.05239,0.903756969,0.027136281,0.112285084,0,0
"[10.75,24] [24,26] [28,30] [34,36] [40,42] [44,46] [48,60]",223035,217187,119985,248774,48601,2.97375,0.904858607,0.028804811,0.119228708,0,0
"[10.75,24] [26,28] [28,30] [34,36] [40,42] [44,46] [48,60]",223035,217298,119874,248774,48712,2.97486,0.904843058,0.02944138,0.127737346,0,0
"[10.75,24] [24,26] [26,28] [28,30] [34,36] [40,42] [44,46] [48,60]",223035,209434,127738,248774,40848,2.89622,0.905944696,0.032546612,0.150965075,0,0
"[10.75,24] [30,32] [34,36] [40,42] [44,46] [48,60]",223035,225114,112058,248774,56528,3.05302,0.903748144,0.030186429,0.14924321,0,0
"[10.75,24] [24,26] [30,32] [34,36] [40,42] [44,46] [48,60]",223035,217250,119922,248774,48664,2.97438,0.904849782,0.029224579,0.128123958,0,0
"[10.75,24] [26,28] [30,32] [34,36] [40,42] [44,46] [48,60]",223035,217361,119811,248774,48775,2.97549,0.904834232,0.030073159,0.162172322,0,0
"[10.75,24] [24,26] [26,28] [30,32] [34,36] [40,42] [44,46] [48,60]",223035,209497,127675,248774,40911,2.89685,0.90593587,0.032285682,0.125456389,0,0
"[10.75,24] [28,30] [30,32] [34,36] [40,42] [44,46] [48,60]",223035,217555,119617,248774,48969,2.97743,0.904807056,0.030030306,0.126275806,0,0
"[10.75,24] [24,26] [28,30] [30,32] [34,36] [40,42] [44,46] [48,60]",223035,209691,127481,248774,41105,2.89879,0.905908694,0.031077778,0.132385638,0,0
"[10.75,24] [26,28] [28,30] [30,32] [34,36] [40,42] [44,46] [48,60]",223035,209802,127370,248774,41216,2.8999,0.905893144,0.031834025,0.127373948,0,0
"[10.75,24] [24,26] [26,28] [28,30] [30,32] [34,36] [40,42] [44,46] [48,60]",223035,201938,135234,248774,33352,2.82126,0.906994782,0.034210523,0.133621382,0,0
"[10.75,24] [32,34] [34,36] [40,42] [44,46] [48,60]",223035,225380,111792,248774,56794,3.05568,0.903710881,0.027424469,0.112665022,0,0
"[10.75,24] [24,26] [32,34] [34,36] [40,42] [44,46] [48,60]",223035,217516,119656,248774,48930,2.97704,0.904812519,0.02759169,0.130613937,0,0
"[10.75,24] [26,28] [32,34] [34,36] [40,42] [44,46] [48,60]",223035,217627,119545,248774,49041,2.97815,0.904796969,0.029694159,0.121620435,0,0
"[10.75,24] [24,26] [26,28] [32,34] [34,36] [40,42] [44,46] [48,60]",223035,209763,127409,248774,41177,2.89951,0.905898607,0.032358092,0.148320721,0,0
"[10.75,24] [28,30] [32,34] [34,36] [40,42] [44,46] [48,60]",223035,217821,119351,248774,49235,2.98009,0.904769793,0.030334859,0.128710605,0,0
"[10.75,24] [24,26] [28,30] [32,34] [34,36] [40,42] [44,46] [48,60]",223035,209957,127215,248774,41371,2.90145,0.905871431,0.030516362,0.142688168,0,0
"[10.75,24] [26,28] [28,30] [32,34] [34,36] [40,42] [44,46] [48,60]",223035,210068,127104,248774,41482,2.90256,0.905855881,0.031382274,0.125644694,0,0
